Light_Intensity,Temperature,Humidity,Minute_Of_Day,LED_On
39.7,22.8,68.4,218,1
0.0,29.2,77.2,34,0
15.0,31.5,85.3,73,1
132.7,27.0,78.7,728,1
392.7,27.0,87.7,722,0
0.0,32.3,75.1,97,0
0.0,33.5,73.6,1099,1
0.0,26.6,73.2,1300,1
0.0,29.9,62.4,1412,1
311.8,29.9,69.7,940,0
344.7,25.6,90.7,703,0
22.8,31.1,71.1,31,0
105.6,29.4,73.8,515,1
101.9,28.1,77.3,985,1
282.0,22.0,80.8,587,0
70.8,26.0,83.3,1024,1
0.0,33.3,83.0,1138,1
0.0,24.2,79.2,408,1
0.0,28.5,66.3,1109,1
16.1,30.4,63.0,1396,1
303.9,27.0,82.2,845,0
193.8,23.3,77.9,537,0
284.0,22.0,89.9,554,0
0.0,32.6,76.9,1320,1
0.0,33.3,80.3,1152,1
38.8,32.1,83.7,1187,1
24.9,26.8,68.6,213,0
22.8,25.5,68.5,329,0
0.0,27.1,58.8,198,1
30.8,22.4,67.7,294,0
209.1,22.3,73.6,481,0
392.7,25.6,98.0,712,0
0.0,30.0,73.3,1376,1
110.6,25.9,70.3,463,1
65.7,29.3,68.6,1211,1
18.4,30.7,65.6,297,0
189.8,28.7,78.7,639,0
0.0,30.9,63.4,1363,1
348.6,22.0,81.1,623,0
184.6,24.9,81.7,730,0
398.0,29.4,85.1,781,0
56.9,23.5,75.3,420,1
91.9,31.6,86.9,1076,1
36.3,31.6,75.3,1137,1
338.3,26.3,84.7,687,0
381.9,26.2,81.2,663,0
107.3,30.2,76.7,1060,0
96.0,27.0,71.9,598,1
0.8,25.6,73.0,389,1
44.6,33.2,87.4,1079,1
115.7,24.7,79.1,718,0
192.7,26.6,87.3,786,0
353.7,33.4,93.5,899,0
271.5,29.0,84.3,921,0
34.9,31.5,62.7,85,0
145.1,27.9,82.8,1048,1
440.7,25.9,84.4,684,0
226.2,28.2,89.1,909,0
201.5,29.1,87.6,739,0
0.0,30.5,59.7,1153,1
89.0,29.1,75.7,992,1
121.9,32.0,79.5,1024,1
48.9,25.9,74.8,164,0
17.0,31.7,72.7,1325,1
121.5,22.9,89.4,561,1
0.0,30.3,63.7,59,0
0.0,25.0,67.3,316,0
0.0,31.7,61.8,134,0
42.2,32.4,69.4,1118,1
4.5,24.4,85.5,219,0
51.3,30.0,87.1,1167,1
0.0,30.6,56.8,1372,1
25.6,26.6,69.6,121,0
108.6,27.0,76.6,437,1
142.4,23.0,75.2,446,1
0.0,24.5,80.0,380,1
0.0,30.2,61.4,82,0
36.9,37.6,66.3,1206,1
0.0,24.9,76.5,351,0
278.5,32.4,92.9,958,0
233.0,23.3,98.0,587,0
2.6,28.9,72.3,198,0
387.4,24.3,78.2,728,0
300.9,25.7,88.0,551,0
16.3,31.3,67.0,1245,1
146.0,28.8,84.9,809,1
51.1,25.6,92.7,486,1
348.8,25.8,95.0,601,0
43.1,32.3,73.7,1336,0
74.1,29.9,91.0,1030,1
93.5,26.0,65.1,649,1
144.7,26.8,74.6,971,1
0.0,34.1,70.7,62,0
3.8,29.3,66.2,140,0
304.2,25.6,92.9,613,0
92.3,31.8,68.3,1034,1
20.0,26.5,76.2,170,0
282.6,26.8,88.1,881,0
376.0,25.0,84.9,640,0
181.4,23.6,70.7,609,0
58.2,29.5,90.4,1191,0
390.6,24.4,74.4,654,0
72.4,32.2,64.1,1115,1
9.3,30.0,70.2,50,0
26.5,28.1,79.1,249,0
275.3,24.5,81.3,556,0
302.7,27.3,75.5,583,0
390.5,31.6,81.1,804,0
0.0,28.8,68.9,86,0
0.0,24.7,63.4,212,0
55.4,26.7,75.4,70,0
108.2,30.7,71.3,1032,1
202.6,27.6,72.4,720,0
0.0,30.8,87.8,1110,1
0.0,26.1,64.6,272,0
4.1,30.8,76.5,1160,1
24.8,28.4,69.8,75,0
180.3,24.8,78.5,638,0
109.1,32.8,82.6,1042,1
21.1,27.0,69.1,309,0
0.0,27.0,60.8,1367,1
326.5,25.5,81.7,572,0
44.2,33.2,82.0,1281,0
0.0,31.3,68.9,1360,1
91.5,29.3,87.4,965,1
0.0,33.1,68.6,1306,1
370.9,24.8,79.5,635,0
0.0,31.0,77.8,1126,1
176.1,34.3,78.9,969,0
0.0,31.9,61.8,1436,1
35.7,25.9,74.1,195,0
10.7,32.3,68.8,1392,1
162.1,27.8,79.7,830,0
25.2,32.6,79.6,1197,1
0.0,28.7,67.9,199,0
358.8,26.0,91.4,783,0
20.2,27.5,62.6,199,0
43.8,23.5,65.5,321,0
96.0,25.6,76.3,508,1
48.5,32.0,70.2,1215,0
403.3,23.5,83.2,702,0
118.8,24.0,87.8,466,1
27.7,31.3,59.0,1422,1
0.0,28.8,52.1,202,0
0.0,28.4,69.9,269,0
2.9,27.0,76.4,356,0
24.4,27.1,67.2,269,0
0.0,32.9,76.8,1122,1
61.3,23.6,71.4,422,1
178.2,22.0,72.6,535,0
386.5,26.7,88.2,863,0
17.8,27.1,72.9,228,0
196.2,23.6,84.7,516,0
0.0,24.0,79.4,372,1
111.8,24.7,80.9,461,1
352.0,30.0,82.5,871,0
13.7,32.0,80.6,1116,0
213.7,27.0,77.1,851,0
22.9,23.6,80.0,247,0
0.0,31.2,82.2,1103,1
0.0,22.0,63.1,403,1
0.0,27.4,79.0,315,0
0.0,31.7,81.5,1111,1
224.9,33.5,98.0,993,0
264.3,26.8,73.8,574,0
0.0,32.6,64.4,1111,0
362.6,23.5,91.8,649,0
327.8,27.3,87.2,856,0
300.1,27.3,71.3,541,0
113.2,25.5,98.0,625,1
0.0,28.8,63.5,1373,1
0.0,27.3,63.1,163,0
12.6,30.8,72.6,136,1
99.2,33.0,95.7,1057,1
309.8,25.4,79.8,648,0
0.0,34.6,77.2,1141,1
0.0,29.4,60.0,1267,1
0.0,29.6,77.3,1065,0
126.1,27.8,97.6,845,0
7.7,23.5,86.9,368,1
247.4,25.6,78.5,540,0
29.2,33.6,77.3,1204,1
49.9,32.5,67.7,1358,1
36.4,29.8,71.8,1148,1
302.9,27.7,67.8,553,0
172.7,26.7,81.6,746,0
353.6,24.8,75.3,848,0
12.8,29.1,68.8,1355,1
23.3,29.3,71.1,1048,1
3.7,34.8,48.4,1339,1
12.6,25.2,70.7,194,1
22.9,29.7,77.1,1175,1
32.3,32.2,74.1,962,0
11.0,29.8,47.8,175,0
40.8,30.9,67.5,1252,1
0.0,33.0,63.2,1222,1
0.0,28.5,54.0,117,0
0.0,28.2,66.5,233,0
3.5,29.4,61.9,45,0
301.8,29.1,77.4,848,0
0.0,30.0,67.5,29,0
1.6,24.0,73.3,318,0
0.0,26.4,71.7,397,1
0.0,31.6,76.6,1082,0
165.7,27.1,84.0,709,0
6.2,31.0,57.5,47,1
4.2,24.5,75.6,362,0
0.0,33.8,79.8,1113,1
155.3,26.5,83.2,721,0
87.9,26.1,98.0,717,1
142.7,24.6,84.4,686,1
65.2,30.9,71.4,1282,1
428.1,26.4,86.7,761,0
111.7,25.2,89.7,811,1
0.0,32.2,72.7,1306,1
149.3,25.6,79.9,694,1
19.2,29.8,74.4,1179,1
180.1,27.8,82.3,677,0
49.4,28.1,67.9,326,1
84.5,26.9,80.6,550,1
9.0,31.5,70.8,1178,1
0.0,31.2,75.8,1398,1
212.3,23.3,73.4,504,0
14.9,30.5,67.3,66,0
0.6,24.2,76.9,390,1
99.6,24.4,78.0,536,1
360.5,25.9,93.8,661,0
0.0,23.8,74.2,277,0
0.0,29.9,52.1,4,0
14.4,33.7,79.8,1273,0
385.7,35.7,98.0,857,0
77.8,22.0,93.5,455,1
0.0,28.7,68.8,3,1
107.0,29.6,68.8,1043,0
503.4,23.5,86.3,732,0
0.0,33.9,54.7,54,0
29.6,25.9,78.2,260,0
36.1,30.5,82.1,1076,1
96.9,30.3,98.0,932,1
243.0,23.0,88.8,559,1
0.0,28.4,61.4,184,0
26.4,28.9,75.9,23,0
0.0,34.2,65.8,1354,1
106.4,24.4,76.5,449,1
0.0,28.8,72.5,267,0
0.0,30.3,61.6,112,0
0.0,26.2,60.8,1430,1
269.5,27.6,98.0,1004,0
9.2,27.8,84.9,366,1
70.2,29.4,85.1,1001,1
43.3,22.0,73.0,334,0
3.1,30.9,56.6,1314,0
360.2,27.3,91.9,869,0
47.7,28.6,66.0,273,0
182.8,26.4,81.8,878,0
69.2,30.6,84.8,1028,1
103.9,33.0,65.1,1079,0
44.3,31.1,69.0,1252,1
0.0,30.3,71.6,1211,1
0.0,32.2,72.2,1373,1
0.0,26.8,68.9,328,0
15.2,28.9,53.1,69,0
104.1,31.3,81.6,986,1
38.3,30.9,63.0,1218,1
4.2,23.0,72.3,192,0
123.3,26.9,93.5,701,1
0.0,29.5,76.5,1116,1
0.0,27.8,55.5,91,0
0.0,29.5,67.2,74,0
407.6,28.9,86.4,800,0
95.5,27.8,77.8,842,1
0.0,30.9,83.1,1147,1
29.7,32.0,67.0,65,0
22.9,26.4,69.6,208,1
0.0,31.0,75.3,1098,1
173.0,22.0,94.0,496,0
47.3,24.8,87.4,369,1
411.2,28.9,82.4,752,0
362.0,22.3,92.2,672,0
4.7,26.6,66.1,146,0
432.6,25.9,90.7,761,1
111.7,29.1,78.1,851,1
127.1,27.6,83.2,781,1
8.1,30.9,52.6,1389,1
159.4,22.7,79.9,500,1
379.8,28.7,78.1,742,0
0.0,27.2,55.7,1320,1
0.0,34.1,68.8,1292,1
4.6,31.0,59.3,231,0
19.8,33.5,64.8,1225,1
162.0,23.0,93.0,434,0
20.6,28.6,58.5,141,0
0.0,26.7,62.9,84,0
0.0,29.6,66.7,1080,1
57.8,32.5,77.6,1378,1
117.1,25.3,79.3,445,1
111.4,30.7,89.1,980,1
382.8,23.6,88.4,760,1
0.0,29.2,76.7,383,1
197.9,25.1,84.6,518,0
182.2,24.9,70.4,675,0
373.5,27.1,75.5,811,0
404.5,25.7,88.6,795,0
346.4,26.3,86.2,852,0
0.0,32.9,57.6,161,0
346.3,26.3,84.5,871,0
33.1,30.1,72.9,1129,1
1.0,30.2,73.4,1420,1
0.0,30.4,74.5,1183,1
429.1,27.0,87.6,803,0
53.1,23.3,71.7,432,1
0.0,25.7,67.4,250,0
0.0,30.8,68.3,1094,1
11.8,26.5,68.1,189,1
393.4,23.9,84.6,821,0
128.5,28.4,87.7,940,1
3.8,31.6,82.2,1196,1
0.0,30.3,64.9,1436,1
1.9,24.7,54.5,302,0
24.4,33.3,77.2,1374,1
0.0,24.1,77.7,315,1
1.1,30.0,59.5,163,1
353.8,32.0,98.0,856,0
0.0,26.7,67.0,144,1
360.3,25.3,78.6,629,0
17.2,28.5,62.9,166,0
51.1,24.2,90.1,596,1
42.4,27.6,72.8,1054,1
45.5,31.8,53.2,36,0
158.0,28.3,92.2,959,0
303.3,31.4,81.9,912,0
320.9,24.1,78.1,563,0
0.0,32.3,72.2,37,0
26.4,28.0,69.0,205,0
8.1,29.5,63.8,177,0
27.1,27.3,68.0,248,0
441.7,24.9,87.6,678,0
416.4,24.4,93.7,687,0
389.7,26.9,88.5,726,0
48.6,32.2,79.6,1424,1
393.8,25.2,73.8,681,0
302.4,30.6,74.7,929,0
152.9,24.5,70.6,756,0
31.3,26.5,66.5,255,0
18.6,33.1,78.8,1415,1
35.6,27.5,73.0,184,0
0.0,31.8,76.5,1228,1
167.1,29.8,86.3,891,0
81.4,28.3,79.3,710,1
0.0,32.7,86.9,1102,0
0.0,28.8,65.7,1205,1
10.1,29.9,73.6,1115,1
30.3,34.0,85.3,1256,1
138.3,23.6,88.1,632,1
42.3,32.2,77.0,1248,1
0.0,24.1,68.7,340,0
158.0,25.7,69.0,495,0
26.1,31.1,54.3,54,0
421.5,23.9,79.7,693,0
389.5,28.7,82.4,822,0
61.3,27.0,72.4,325,1
18.9,31.2,66.8,36,0
17.6,32.3,68.8,1272,1
0.0,36.4,70.7,111,0
0.0,28.0,67.6,1396,0
338.4,24.0,91.6,631,0
51.4,28.0,69.8,151,0
288.6,26.7,83.2,567,0
0.0,24.7,67.1,328,0
0.0,27.5,76.8,324,0
17.5,30.7,62.2,1186,1
0.0,32.9,80.0,1221,1
13.1,30.8,73.5,86,1
0.0,29.6,63.3,1423,1
275.0,25.7,78.9,577,1
22.4,34.4,74.0,1339,1
0.0,25.0,71.9,344,0
0.4,29.5,73.5,1369,0
34.2,29.4,88.5,983,0
383.0,26.8,78.6,826,0
15.6,28.0,58.0,286,0
25.1,29.7,65.5,1327,1
234.0,31.3,87.1,1010,0
23.4,30.2,64.9,114,0
187.8,25.0,88.2,493,0
332.1,27.6,75.6,698,0
29.7,32.0,60.3,1093,1
0.0,30.8,68.5,1264,1
0.0,24.5,66.7,406,1
136.1,24.1,76.3,500,1
2.8,31.0,68.6,1214,1
297.5,26.2,90.5,955,0
9.1,32.1,78.5,1175,1
346.0,25.1,80.1,632,0
374.8,25.1,93.9,676,0
121.1,28.1,98.0,896,0
170.3,29.0,77.7,1039,0
0.0,26.7,85.2,1080,1
100.1,28.5,98.0,915,1
319.7,25.3,89.5,884,0
18.0,26.7,67.7,257,0
126.1,22.4,88.0,609,1
331.4,27.9,76.4,862,0
60.7,30.2,72.3,1037,1
458.1,24.5,81.8,768,0
0.0,29.0,68.2,237,0
153.5,27.7,82.3,968,0
7.2,22.3,60.2,225,0
308.0,26.6,95.6,952,0
0.0,34.5,65.5,1349,1
157.6,27.5,80.2,852,0
369.9,29.1,97.5,831,0
226.3,25.1,91.4,711,0
20.5,30.4,69.6,150,0
268.3,22.5,85.4,585,0
18.9,24.7,78.3,462,1
9.4,26.8,72.5,312,0
21.5,29.3,69.7,1291,1
115.3,24.9,91.3,796,1
200.3,29.5,74.5,962,0
28.2,33.0,74.1,1200,1
10.0,29.9,70.1,1132,1
131.9,31.3,93.9,904,1
391.1,29.9,81.3,871,0
45.3,27.9,80.4,864,1
7.4,30.9,50.3,44,0
0.0,32.3,61.6,1435,1
0.0,33.2,74.2,1324,0
39.0,32.5,78.4,1356,1
382.5,24.0,69.8,682,0
254.8,22.0,73.1,551,0
179.3,27.3,88.7,813,0
117.3,26.6,78.9,562,1
288.5,26.8,98.0,555,0
65.6,32.5,77.2,1188,1
301.2,23.6,92.9,604,0
0.0,33.7,77.1,1303,1
124.4,26.8,82.1,946,1
116.6,22.8,74.1,507,1
317.6,25.1,98.0,845,0
374.0,29.0,80.1,792,1
0.0,28.2,70.3,1122,1
75.4,24.8,82.4,509,1
21.8,31.6,65.4,205,0
7.4,32.8,62.5,1216,1
19.5,22.6,76.7,368,1
0.0,31.0,69.8,1316,1
45.8,22.0,79.2,435,1
10.5,29.0,54.0,1428,1
66.7,22.7,66.7,471,1
75.6,29.8,74.6,1135,1
375.1,28.3,93.3,857,0
92.0,23.5,90.0,912,1
22.3,29.4,68.2,1288,1
5.1,32.6,57.1,1362,1
189.8,28.2,87.7,524,1
138.7,26.0,98.0,683,1
265.4,27.4,88.8,957,0
0.0,28.7,81.9,224,0
0.0,28.2,76.5,283,0
61.1,22.6,90.6,465,1
0.0,28.3,68.1,12,0
9.7,28.4,61.0,324,0
112.5,25.8,85.1,880,1
25.4,30.5,72.4,225,0
0.0,33.1,61.0,1200,1
306.2,27.1,65.7,608,0
49.8,28.0,71.1,243,0
109.8,32.9,79.6,1047,1
0.0,28.5,65.6,1391,1
340.6,29.4,95.2,863,0
30.6,33.4,85.4,1065,0
16.4,31.4,82.2,1148,1
353.6,22.0,93.5,754,0
0.0,23.4,67.4,277,0
5.4,26.8,62.9,34,0
0.0,31.1,62.3,1292,1
0.0,28.0,83.7,1077,0
413.5,25.7,70.9,833,0
8.7,30.0,67.9,292,0
14.6,26.9,70.6,334,0
0.0,32.1,62.4,1425,1
154.8,31.3,82.6,919,0
33.2,29.3,61.3,1261,1
0.0,30.1,79.1,1243,1
151.3,25.4,92.6,685,0
0.0,30.5,79.3,1181,1
40.1,30.1,84.4,1032,1
36.0,30.3,85.5,89,0
0.0,33.4,67.9,1371,1
31.5,33.1,69.7,1231,1
0.0,33.8,82.7,1355,1
141.5,22.0,82.3,738,1
67.9,34.0,75.4,981,1
63.8,31.6,86.2,960,1
113.9,28.3,83.1,956,1
6.6,29.0,86.0,1210,1
48.3,30.5,80.7,1045,1
130.1,22.5,75.0,467,1
23.0,30.4,73.7,138,0
34.9,31.4,70.5,978,1
45.9,29.5,73.8,1031,0
0.0,28.7,73.4,1322,1
32.4,24.7,64.3,354,0
142.4,26.1,74.9,475,1
27.0,32.6,74.2,1337,1
217.2,23.2,94.8,768,0
64.0,23.1,84.5,424,1
30.0,33.4,55.1,1127,1
0.0,24.9,75.6,323,0
6.9,31.4,76.4,1333,1
367.1,31.8,98.0,890,1
291.5,22.0,72.9,577,0
52.6,32.2,69.9,962,1
0.0,29.2,67.5,5,0
0.0,23.8,64.2,371,1
171.2,26.4,83.5,771,0
0.0,28.6,70.3,130,0
20.1,32.7,82.9,1118,1
368.1,27.7,87.9,898,0
7.5,27.4,77.9,265,0
358.3,24.8,91.1,600,0
32.2,30.8,70.0,1275,1
138.0,28.3,80.4,1067,1
0.0,29.3,79.5,168,0
23.5,25.8,78.4,346,1
17.0,26.7,72.9,172,0
9.0,23.2,71.8,248,0
94.2,22.8,69.5,484,0
0.0,27.6,73.4,1131,1
328.1,28.0,87.6,727,0
0.0,25.0,82.4,320,1
83.7,25.1,97.0,632,1
0.0,31.2,68.0,1238,1
35.1,35.5,79.1,1242,1
138.2,28.4,77.4,799,1
9.1,24.4,75.1,357,0
3.1,24.5,80.5,352,0
120.2,28.8,96.2,1004,1
348.7,24.2,75.7,621,0
328.5,28.8,75.3,852,0
124.4,24.7,94.1,518,1
0.0,31.5,83.4,1210,1
212.5,32.9,81.8,977,0
22.6,26.8,69.4,1409,1
0.0,23.4,71.9,392,1
27.6,25.9,73.8,403,1
42.1,34.8,56.4,1202,1
0.0,30.4,65.2,57,0
104.4,27.1,78.7,479,1
41.2,29.4,86.6,240,0
0.0,30.8,87.0,1115,1
122.4,22.4,82.0,425,1
162.5,28.3,72.5,996,0
0.0,28.6,71.2,1108,1
148.2,22.7,82.9,670,1
0.0,29.6,74.6,1371,1
319.1,25.7,70.5,894,0
6.8,29.0,66.3,192,0
41.9,30.6,65.9,1330,1
400.8,22.4,72.9,718,0
350.8,25.2,92.6,757,0
400.3,27.5,66.3,830,0
4.0,25.5,68.3,264,0
0.0,31.4,67.6,1274,1
269.7,25.4,93.5,952,0
14.9,26.4,80.6,372,0
91.4,27.3,69.1,881,1
380.6,23.4,77.7,752,1
248.5,28.8,69.9,912,0
362.4,24.2,83.8,697,0
9.9,24.8,68.9,412,1
284.3,34.1,80.4,957,0
23.3,30.0,57.5,1343,1
0.0,33.0,60.6,1339,1
391.9,25.3,91.0,763,0
0.0,30.7,72.4,1336,1
0.0,30.5,58.6,178,0
117.9,28.4,64.5,889,1
0.5,31.2,75.2,143,0
9.6,24.4,74.7,385,1
51.8,33.6,72.5,1059,1
95.4,26.3,75.4,811,1
22.5,29.5,75.1,1048,1
0.0,32.3,73.8,1093,1
386.2,27.2,90.2,816,0
0.0,29.2,90.5,1161,1
0.0,25.6,67.4,333,0
198.5,22.6,88.0,446,0
0.0,26.2,70.8,387,1
0.0,30.5,68.7,1196,1
117.9,30.1,62.5,1041,1
52.1,28.8,64.3,1079,0
155.9,30.0,68.4,896,0
14.4,32.7,82.4,1182,1
0.0,36.4,72.4,1317,1
0.3,34.0,87.8,1082,1
0.0,31.0,57.1,1281,1
0.0,28.9,68.1,1257,1
0.0,30.7,67.2,1247,1
24.9,28.7,64.6,80,0
136.6,22.0,67.0,435,1
0.0,30.3,77.2,1208,1
344.1,26.6,74.7,612,1
151.5,29.1,73.8,1029,0
38.9,29.7,77.3,1368,1
186.7,27.0,86.7,776,0
208.1,22.9,87.6,500,0
181.2,24.0,79.2,528,0
64.5,30.8,88.4,1001,1
7.1,23.3,78.7,399,1
213.2,25.5,63.4,486,0
0.0,33.2,55.5,1305,0
38.5,30.7,57.1,21,0
45.9,32.1,64.8,77,0
26.2,28.7,60.2,200,0
431.5,26.4,94.1,830,0
20.6,25.4,72.4,229,0
17.2,29.3,64.3,73,0
42.9,24.0,78.8,429,1
94.0,30.7,89.6,1052,1
0.0,30.3,62.8,1088,1
355.1,27.0,92.0,797,0
0.0,35.0,75.1,1152,1
247.8,25.5,98.0,598,0
56.0,30.3,89.2,976,1
140.4,26.6,80.8,442,1
421.8,28.4,83.7,804,0
0.0,31.3,75.6,1253,1
27.1,31.4,59.3,1335,1
85.9,25.9,63.7,443,1
0.0,26.5,71.4,270,0
324.6,29.9,85.1,910,0
70.7,22.0,67.1,442,1
59.5,23.1,67.5,580,1
83.6,24.0,82.2,458,1
181.9,26.3,85.9,501,0
30.2,34.6,71.6,1052,1
0.0,26.2,54.8,160,0
90.5,28.8,90.0,1001,1
60.9,32.8,80.2,1187,1
355.5,32.3,85.1,892,0
0.0,30.0,90.8,1217,1
100.0,26.1,83.4,973,1
105.8,24.5,77.4,447,1
2.7,26.3,59.4,70,0
197.5,31.1,77.6,983,0
110.1,32.4,66.3,1055,1
0.0,25.6,64.3,258,1
151.2,23.1,94.0,492,1
255.5,22.6,81.7,512,0
18.9,29.2,70.4,112,1
0.0,26.4,51.0,78,0
10.5,30.5,89.9,1126,1
0.0,30.0,72.4,1371,1
11.8,28.6,64.0,151,0
222.3,30.7,93.6,974,0
417.4,29.8,70.8,836,0
403.4,25.0,98.0,790,0
148.8,26.3,83.1,802,1
39.8,27.0,60.9,358,0
0.0,28.9,60.5,124,1
12.2,28.7,54.4,55,0
261.0,26.4,90.0,921,0
7.0,30.7,64.5,221,0
48.2,26.8,46.7,17,0
223.2,27.5,66.6,966,0
69.1,31.2,63.2,1052,1
136.9,26.1,85.9,422,1
0.0,27.3,68.3,87,0
77.3,32.2,68.4,1020,1
57.5,27.0,78.5,948,1
80.6,25.7,81.7,586,1
107.0,25.8,73.8,456,1
93.6,23.4,79.4,681,1
10.4,33.6,62.7,1307,1
128.0,27.1,97.1,943,1
107.6,22.0,80.5,678,1
164.9,24.2,97.6,613,0
0.0,32.6,69.2,1142,1
0.0,33.0,80.5,1098,1
0.0,32.1,74.3,32,0
0.0,25.9,66.7,140,0
388.9,25.1,81.3,660,0
79.6,23.1,85.7,505,1
31.3,32.0,66.7,1209,1
5.6,36.5,66.6,1294,1
0.0,25.6,76.9,252,0
0.0,28.0,59.7,5,0
145.6,23.6,93.1,582,1
166.4,31.7,83.0,965,0
13.8,27.9,67.8,214,0
144.7,30.1,86.6,855,1
30.7,35.2,65.7,1120,0
106.9,27.7,85.7,427,1
0.0,29.9,69.6,1378,0
352.2,29.5,98.0,842,0
21.6,22.0,79.9,364,1
142.8,30.2,80.5,860,1
74.3,22.0,67.5,450,1
0.0,28.4,60.8,1333,1
108.4,23.8,90.0,576,1
41.6,32.7,79.5,1038,1
24.0,25.1,55.6,216,0
165.5,26.9,70.3,892,0
347.1,22.9,95.2,619,0
0.0,32.2,66.7,1311,1
15.1,29.8,65.7,121,0
312.2,28.0,81.9,896,1
0.0,26.8,68.3,126,0
363.5,31.1,89.1,872,0
11.8,27.2,68.3,352,1
0.0,28.4,74.4,49,0
362.9,25.2,73.5,821,0
89.2,28.2,93.0,905,1
0.0,32.0,68.2,6,0
11.4,26.8,60.3,1243,1
236.0,32.6,92.6,977,0
81.1,23.4,80.9,462,1
13.8,28.4,85.6,1073,1
123.0,29.3,65.3,928,1
11.5,25.7,66.2,318,0
289.2,25.9,80.1,564,0
253.5,26.4,82.5,543,0
0.0,26.7,76.7,290,0
396.7,26.2,91.8,672,0
0.0,32.0,53.8,1171,1
82.7,31.3,75.0,986,1
356.0,25.7,81.1,830,0
371.7,26.2,87.8,813,0
0.0,24.9,73.9,147,0
394.3,28.5,91.5,668,0
0.0,30.6,79.5,1147,1
111.5,33.0,75.1,1040,1
375.4,27.7,89.5,705,0
10.9,25.9,51.1,89,1
57.5,29.3,69.7,88,0
184.3,31.3,92.4,968,0
297.6,23.0,69.6,552,0
21.6,28.1,77.3,1037,1
0.0,34.8,77.7,1297,1
14.2,32.8,80.9,1134,1
17.1,32.1,80.2,1221,0
21.8,27.9,67.2,30,0
37.9,28.8,77.1,1414,1
23.6,27.3,72.6,221,0
27.7,26.0,66.8,221,0
15.4,29.5,67.4,69,0
0.0,32.2,82.0,1088,1
24.2,31.1,69.1,1230,1
374.9,28.6,82.8,703,0
134.0,22.6,82.0,595,1
122.3,24.1,71.2,759,1
0.0,32.7,57.1,1283,1
0.0,32.4,56.2,1360,1
21.3,29.9,76.6,1188,1
0.0,30.8,80.2,1327,1
346.0,24.9,77.9,889,0
0.7,26.9,66.2,139,0
36.4,33.1,68.5,1336,1
16.4,29.3,55.0,1167,1
408.7,23.8,87.4,725,0
42.0,22.5,87.4,461,1
0.0,26.8,67.8,392,1
0.0,32.8,64.2,1407,1
111.8,22.0,83.7,472,1
61.1,27.3,70.2,1076,1
198.9,24.2,79.7,480,0
5.7,22.0,79.6,340,0
0.0,29.4,52.2,231,0
136.9,23.6,85.8,874,1
6.4,24.5,65.6,263,0
64.7,26.4,77.9,245,0
0.3,27.5,89.7,366,1
226.3,24.0,68.6,488,0
13.4,25.2,63.1,396,1
87.7,24.4,74.4,495,1
27.9,33.7,77.1,1173,1
69.8,24.8,81.5,574,1
0.0,28.4,80.4,214,0
11.6,26.7,61.4,319,0
0.0,33.0,58.2,1437,0
153.1,22.6,98.0,802,0
82.8,22.0,78.9,539,1
0.0,31.4,81.4,41,0
53.4,33.9,86.3,1013,1
377.4,26.7,86.4,754,0
0.0,30.3,70.2,1426,1
11.5,26.5,60.7,405,0
82.9,26.6,90.0,502,1
352.4,25.9,86.3,603,1
0.0,27.9,50.3,129,0
129.3,25.3,85.0,702,1
0.0,32.5,68.1,1210,1
0.0,30.7,75.4,159,0
47.7,28.8,78.2,894,1
0.5,32.9,73.4,1254,1
105.3,26.0,76.6,548,1
38.9,29.9,48.0,39,0
407.0,27.5,73.1,791,0
15.6,35.8,71.4,1156,0
0.0,23.9,69.4,331,0
32.6,27.9,68.3,82,0
10.0,29.7,62.6,1334,1
30.7,24.8,68.9,470,0
0.0,30.8,62.7,27,0
0.0,23.1,54.0,231,0
0.0,28.9,67.2,217,1
0.0,23.8,51.7,244,0
1.6,32.8,75.1,1179,1
195.0,24.3,83.1,497,1
23.8,25.8,76.2,1372,1
395.5,22.0,80.9,740,0
48.9,28.6,82.7,1034,1
190.7,32.4,66.5,962,0
0.0,26.3,67.3,45,0
0.0,34.1,62.1,1285,1
110.2,24.5,79.1,854,1
64.7,24.7,78.3,104,0
102.9,29.6,75.6,952,1
30.5,31.8,76.2,1159,1
0.0,28.3,68.0,1318,1
0.0,23.6,77.2,260,0
0.0,32.5,59.1,1285,1
0.0,30.7,63.1,1120,1
0.0,27.2,60.1,262,0
13.6,28.4,53.1,108,0
0.0,26.5,71.8,410,1
40.5,25.7,64.9,144,0
73.4,31.2,85.0,963,1
0.0,28.3,70.0,1431,1
2.3,31.4,52.9,1389,1
20.2,29.3,70.4,141,0
163.5,23.9,79.0,722,0
40.4,25.3,79.8,378,1
80.5,32.0,45.4,1410,0
30.6,29.0,64.5,128,0
149.8,26.5,85.4,868,1
0.0,30.1,74.0,1056,1
154.7,27.6,82.8,585,0
38.8,29.7,74.9,1326,1
46.0,24.8,72.6,412,1
103.9,23.6,87.1,517,1
0.0,26.7,75.6,263,1
0.0,34.7,66.5,1147,1
8.7,23.0,57.0,453,1
157.0,27.7,84.8,838,0
0.0,28.4,77.9,236,0
29.7,31.2,81.4,1165,1
137.4,25.3,87.1,839,1
376.6,25.4,80.1,687,0
8.3,29.1,71.0,87,0
145.7,22.7,74.3,765,1
0.0,28.4,68.2,53,0
0.0,33.3,80.4,1146,1
27.9,23.6,74.4,362,0
